,title,content,write_date,url,writer,category
10,"모바일 헬스케어 스타트업 4개사, '메디벤처스'로 뭉쳤다","모바일 헬스케어 스타트업 메디벤처스와 ds엔터케이션, 닥프렌즈, 메디컬디자인 등 4개사가 합병을 발표했다.. . 통합 법인의 명칭은 메디벤처스로 헬스케어 서비스를 제공하는 mms(medical mobile service)본부와 병원 통합 마케팅 플랫폼을 제공하는 mmp(medical marketing partner)본부 등 조직을 꾸렸다. (이름) 전 닥프렌즈 대표는 이사회의장을, (이름) 메디벤처스 대표는 통합 법인의 대표를 맡는다.. . 250만명이 사용하는 모바일 주치의 플랫폼과 1800여곳의 병의원 누적 고객을 바탕으로 헬스케어 서비스를 고도화할 방침이다. 메디벤처스는 '모두에게 주치의를(one doctor per human)'이라는 모바일 주치의 서비스의 비전을 제시했다.. . 기존 메디라떼, 메디노트 등 모바일 서비스들은 환자와 의사를 이어주는 플랫폼인 '닥톡'으로 통합한다. 일일사용자수(dau) 10만명 이상, 참여 의사 2000여명, 상담 데이터 40만건 이상 등 경쟁력과 건강보험심사평가원 데이터베이스(db) 사업 참여사로서의 장점을 (이름) 활용하기 위해서다. 의료정보 검색은 물론, 진료정보를 활용한 의료진 상담이 가능하다.. . 병의원 통합 광고 플랫폼(mmp, medical marketing partner)은 페이스북, 카카오톡 등과의 연계를 강화한다. △전자차트 및 초진패드 제공 △모바일 빌더 및 crm △상담 데이터의 검색 최적화 등 서비스를 통합 애플리케이션을 통해 제공한다.. . 이번 합병으로 메디벤처스는 6월 기준으로 43억원의 매출을 기록하고 있다. 메디벤처스는 모바일 헬스케어 분야 스타트업과의 추가적인 통합도 고려 중이다.. . (이름) 메디벤처스 대표는 '그동안 모바일 헬스케어라는 시장에서 일하면서 많은 어려움이 있었는데, 함께 돌파할 수 있는 든든한 가족이 생겼다'며 '이번 기회를 통해 급변하는 모바일 헬스케어 시장의 대표회사로 거듭나 국민 누구나 주치의를 갖는 혁신을 만들어 내겠다'는 의지를 밝혔다..",2015-07-13 17:07:16,https://news.mt.co.kr/mtview.php?no=2015071316554724740,머니투데이뉴스,IT_과학
11,"상명대, 천안남산중앙시장 대학협력사업 결과 전시회","= 상명대학교 전통시장 대학협력사업단이 천안남산중앙시장의 활성화를 위해 노력한 그간의 결과물을 (이름)는 전시회를 개최한다.15일 상명대에 따르면 이번 전시회는 지역사회 전통시장활성화 연계형 수업의 일환으로 오는 17일부터 20일까지 남산중앙시장 내 '쉼터공간'에서 진행될 예정이다. 사업단장인 방경란 교수는 “대학생 등 전통시장이 생소한 젊은계층을 대상으로 전통시장에 대한 관심을 유도하고 기존의 시장(이름)를 디자인을 접목한 혁신을 통해 상인과 소비자 모두 만족시켜 청년창업 연계 및 확장에도 많은 관심을 가질 수 있도록 노력하겠다” 라고 밝혔다. 한편 상명대 전통시장 대학협력사업단은 소상공인시장진흥공단이 공모한 '2015년도 전통시장 대학협력사업단 지원사업'에 선정돼 2년째 천안남산중앙시장 및 지역의 전통시장 활성화에 힘쓰고 있다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2016-06-15 16:09:25,https://www.news1.kr/articles/?2692361,뉴스1,여성복지
12,한국 떠나는 리퍼트 美대사 18일 5·18기념공원 방문,【광주=뉴시스】(이름) 기자 = 오는 20일 한국을 떠나는 마크 리퍼트 주한미국대사가 18일 광주를 방문한다. 17일 5·18기념재단에 따르면 리퍼트 대사는 18일 오전 11시30분께 광주 서구 쌍촌동 5·18기념공원을 방문할 예정이다. 기념재단 관계자는 '리퍼트 대사 측이 지난 광주 방문 때 들리지 못했던 5·18기념공원을 둘러보고 싶다는 의사를 전달해왔다'고 설명했다. 리퍼트 대사는 5·18기념공원을 20여분 간 둘러본 뒤 다음 일정을 진행할 예정인 것으로 전해졌다. 그는 지난해 6월 5·18기념재단 방문 당시 기회가 된다면 5·18기념공원을 가보고 싶다는 말을 남긴 것으로 알려졌다. 재임 기간 몇 차례 광주를 찾았던 리퍼트 대사는 '1980년 5·18 민주화운동 당시 미국 대사관이 국무부에 보낸 자료 등을 찾는데 협조하겠다'고 밝힌 바 있다. 5·18기념재단 관계자는 '최근 계엄군의 헬기 사격 증거가 37년만에 발견된 시점에서 리퍼트 대사가 광주 방문 의사를 밝혀 놀랐다'며 ' 리퍼트 대사가 한국을 떠나기 전 다시 한 번 확답을 해 주길 기대하고 있다'고 말했다. guggy@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>,2017-01-17 19:25:48,https://newsis.com/view/?id=NISX20170117_0014646850,뉴시스,취미
13,"김지철 교육감, 개학연기 따른 e-학습터 및 긴급돌봄 현장 방문","(홍성=뉴스1) (이름) 기자 = 김지철 충남교육감이 신종 코로나바이러스 감염증(코로나19) 확산으로 각급 학교의 개학이 23일로 다시 연기됨에 따라 학교내 지원방안 마련 및 교직원 격려를 위해 3일 일선 현장을 방문했다.먼저 충남교육청연구(이름)을 방문한 김 교육감은 가정에서도 자율학습이 가능하도록 운영되고 있는 (이름) 학습콘텐츠(e-학습터) 시스템을 점검하고 휴업기간 중 학습결손을 (이름)하도록 당부했다. 현재 e-학습터는 학교수업의 내용과 동일한 학습 동영상 등을 초1 중3 학년에게 제공하고 있다.이어 (이름)역 내포초등학교 긴급돌봄 현장을 찾아 업무에 참여하고 있는 교직원의 애로사항을 청취하는 한편 노고를 격려했다.긴급돌봄은 올해 신입생과 재학생을 대상으로 학생과 교직원의 건강 안전이 담보되는 환경에서 제공함을 원칙으로 하고 있다. 이를 위해 학교에서는 교직원이 참가하는 긴급돌봄 운영 대응체계를 구축해 학부모의 수요에 탄력 대응하고 있다.김 교육감은 “긴급돌봄은 학교를 정상적으로 운영할 수 없는 상황에서 돌봄전담사들과 교원의 노력과 희생정신 속에 이뤄지고 있다”며 “수요조사에 참여하지 못했더라도 돌봄이 꼭 필요한 학생은 학교에서 추가로 수용하고 있으므로 희망하는 가정은 학교에 연락을 해주기 바란다”고 말했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2020-03-03 17:23:21,https://www.news1.kr/articles/?3861452,뉴스1,여성복지
14,파주시 술이홀도서관 비대면 개관 파티 ‘나홀로 도서관에’ 운영,"파주시 술이홀도서관(파주읍 행정복지센터 3층)은 오는 4일부터 비대면 개관 파티인 ‘나홀로 도서관에’를 운영한다고 2일 밝혔다. . ‘나홀로 도서관에’는 코로나19 시기인 만큼 집단행사 대신 개인별 참여 방식으로 안전하게 진행되며 다목적실부터 자료실까지 12월 한 달간 재미나는 볼거리, 즐길거리로 알차게 채워진다. . 주제별 구성돼 있으며 sns 이벤트로는 미니트리 만들기 체험가방을 배부하는 ‘책과 함께 파티를’을 운영하며 크리스마스 또는 겨울을 배경으로 하는 책을 읽고 손글씨로 서평 및 체험활동 인증샷을 술이홀도서관 sns에 올리면 된다. 또한, 사진이벤트인 ‘도서관과 함께 찰칵’은 도서관 자료실에 비치된 망토, 머리띠, 산타복 등 파티용품을 활용해 도서관의 좋아하는 장소에서 사진을 찍어 개인 sns에 올리면 연체자 해지 등 인센티브를 제공한다. . . 아울러, 추운겨울 포근함을 안겨줄 푹신한 곰인형을 도서 대출시 함께 대여 해주는 ‘따스함을 그대품안에’, 추운겨울을 배경으로 하지만 그 안에 따스함을 느낄 수 있는 도서 컬렉션 ‘책으로 이불덮기’, 와 분위기를 고조시켜줄 크리스마스 캐럴을 자료실 내 방송한다.. (이름) 파주시 중앙도서관장은 “이번 행사를 통해 술이홀 도서관의 개관을 알리고 코로나19로 지친 시민들이 행복하게 한 해를 마무리 할 수 있길 바란다”라고 말했다.",2020-12-02 10:06:25,https://moneys.mt.co.kr/news/mwView.php?no=2020120210018068092,머니S,사회일반
15,"국립현대미술관, 지역미술관 협력·지원 확대…'문화예술 향유기회 늘린다'","(서울=뉴스1) (이름) 기자 = 국립현대미술관(mmca, 관장 윤범모)은 지역 문화예술 향유 기회 확대와 지역미술관 지원을 위한 '2020년 지역미술관 협력망사업'을 6월부터 진행한다고 28일 밝혔다.이번 사업은 mmca 소장품을 지역 공립미술관에 순회해 선보이는 전시 사업과, 지역미술관 협력 사업으로 나뉜다. 올해는 특히 지역미술관 협력 사업으로 지난해 시작된 아카이브 구축 지원 규모를 확대하며, 지역미술관 신진작가 지원 사업이 새롭게 추진된다.공립미술관 순회전시로는 대전시립미술관, 전북도립미술관, 광주시립미술관에서 각각 소장품 전시를 선보인다. 대전시립미술관에서는 '이것에 대하여'전이 6월2일부터 7월26일까지 열린다. 안톤 비도클, 질 아이요, 요제프 보이스, 이방 르 보젝 등 서구 현대미술의 예술적 실험정신을 살펴볼 수 있는 대표 소장품 42점을 선보인다. 전북도립미술관에서 '갤러리 0 제로'전이 6월19일부터 8월2일까지 개최된다. 김창열, (이름), 이우환, 임옥상, 양지앙 그룹 등 국내 외 작가 33명의 작품 33점을 선보인다. 전시는 장소와 공간성 개념, 운율과 리듬감, 가족 등 사회 구성원들 사이의 관계 등 소장품을 크게 3가지 특징으로 나눠 구성된다. 관람객의 능동적인 작품 감상 및 체험을 위해 관람객이 직접 작품을 제작하고 전시할 수 있는 공간인 '갤러리 0존'이 마련된다. 광주시립미술관에서는 이응노, 서세옥, (이름) 등 한국화 소장품을 중심으로 한 '이끼돼지'전(가제)이 10월22일부터 12월6일까지 열린다.지역미술관 신진작가 지원사업은, 지역 공립미술관에서 해당 지역에서 활동 중인 신진작가에 대한 전시를 할 경우 그 미술관에 예산을 지원하는 사업이다. 공모를 통해 5개 이상 지역미술관을 선정해 지원할 계획이다. 지역미술관 아카이브 구축 지원사업은 지역에 기록물 관리사(아키비스트)를 파견해 인력 및 (이름) 부족으로 산재돼 있는 미술 기록물에 대한 컨설팅, 아카이브 구축 및 담당자 교육 등을 진행한다. 두 사업 모두 시 도 군 구에 위치한 지역 공립 등록미술관을 대상으로 6월 중 공모를 진행할 예정이다.국립현대미술관은 지난해부터 전국 공 사립미술관을 대상으로 진행한 중요 소장품 보존처리 지원과 보존교육 프로그램을 올해도 적극 추진한다. 이 사업은 미술작품 복원보존 분야 전문인력과 재원 마련이 어려운 지역 미술계의 큰 호응 속에 진행되고 있다.윤범모 mmca 관장은 ''2020년 공립미술관 순회전시' 사업 확대로 지역 미술관과 더욱 공고한 협력체계를 구축하게 될 것으로 기대한다'며 '앞으로 다양한 협력 사업을 통해 국립현대미술관의 (이름)과 노하우를 지역미술관에 공유하고 지역 문화예술 향유 기회 확대에 기여할 것'이라고 밝혔다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2020-05-28 08:55:27,https://www.news1.kr/articles/?3947508,뉴스1,문화
16,한국당 용산구 조직위원장에 (이름) 전 당협위원장,"【서울=뉴시스】(이름) 기자 = 자유한국당 서울 용산구 조직위원장에 (이름)(66) 전 용산구 당협위원장이 선출됐다. 황 전 당협위원장은 10일 한국당 중앙당사 시민(이름)에서 열린 조직위원장 선발 공개오디션에서 (이름) 전 의원과 경쟁했다. 황 전 당협위원장은 시·도별 당원으로 구성된 평가단 50인의 현장 투표 40%, 조강특위 위원 심사 점수 60%를 합산한 결과 78점을 받았다. 권 전 의원은 64점을 기록했다. 황 전 당협위원장은 전 서울메트로 경영기획본부장 등을 역임했다. 이날 오디션은 한국당 홈페이지, 페이스북, 한국당 유튜브 채널 '오른소리'에서 중계됐다. 오디션은 12일까지 모두 15개 지역 후보자를 대상으로 진행된다. 선발된 인원은 비대위 의결을 거쳐 조직위원장으로 확정된다. kafka@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2019-01-10 15:58:52,https://newsis.com/view/?id=NISX20190110_0000526621,뉴시스,취미
17,"안행부, 지방자치의날 기념 대구-부산 ';자전거 대행진'; 개최",". . 안전행정부가 대구시에서 부산시까지 254km를 달리는 ';자전거 대행진';에 시도별 참가자 50명을 20일까지 모집한다.. . . . 이번 행사는 ';제2회 지방자치의 날(10월29일)';을 기념하기 위한 것으로 17개 시도별 주민(각 3명)과 공무원 102명이 참가할 예정이다.. . . . 코스는 대구시 북구 엑스코(exco)를 출발해 부곡온천(경남 창녕군)과 삼락체육공원(부산 사상구)을 거쳐 아시아드경기장(부산 연제구)까지 약 254km 구간이며, 10월29일(수)부터 11월1일(토)까지 3박4일 간 달리게 된다. . . . . 낙동강자전거길 하류 구간(강정고령보·달성보·합천창녕보·을숙도인증센터)을 모두 거치기 때문에 각 인증센터의 종주인증이 가능하다.. . . . 참가 자격은 만19세 이상으로 자전거로 하루 약 100km 거리를 20km/h이상으로 주행할 수 있어야 한다.. . . . 숙식비는 안행부가 전액 지원한다. 다만 행사장 집결과 행사 종료 후 귀가, 자전거 운송에 따른 경비는 본인 부담이다. 이외에 소정의 성금(3만 원)을 모금하여 대행진 후 불우이웃돕기 등에 활용할 예정이다. . . . . 참가 접수 및 자세한 내용은 안전행정부 홈페이지(공지사항)나 자전거정책과((전화번호), 1688)로 문의할 수 있다. 선정된 참가자는 오는 29일까지 개별 통지한다.. . . . . .",2014-09-02 12:31:23,https://moneys.mt.co.kr/news/mwView.php?no=2014090210494762975,머니S,취미
18,"[오늘의 날씨]전북(21일, 금)","= 21일 전북지역은 흐리고 가끔 비가 내리다 오후에 그치겠다. 예상 강우량은 10~40㎜다.아침 최저기온은 무주 장수 17도 진안 임실 18도, 완주 순창 익산 정읍 고창 19도, 전주 남원 군산 김제 부안 20도로 전날과 비슷하겠다.낮 최고기온은 무주 진안 장수 22도, 전주 완주 남원 임실 순창 익산 정읍 군산 김제 23도, 부안 고창 24도로 전날보다 조금 낮겠다.바다의 물결은 서해북부와 남부 앞바다에서 0.5~1,5m 로 일겠다. 미세먼지 농도는 '좋음'으로 예보됐다. 전주기상지청 관계자는 '(이름)에 바람이 약간 강하게 불겠으니 시설물 관리에 유의하기 바란다'고 당부했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2018-09-21 05:00:00,https://www.news1.kr/articles/?3432840,뉴스1,지역
19,"dmz국제다큐영화제 조직위, 8월 9~10일 일산서 야외상영회","(경기=뉴스1) (이름) 기자 = 경기도와 고양시 파주시가 후원하는 국내 최대의 다큐멘터리 축제 ‘제11회 dmz국제다큐영화제’ 조직위원회는 9월 본 행사에 앞서 오는 8월 9~10일 이틀간 고양시 일산 벨라시타 잔디광장에서 야외상영회 ‘핫썸쿨doc(닥)’을 개최한다. 9일에는 ‘팝페라와 오페라의 시간여행’이라는 주제로 남성 5인조 팝페라 그룹 ‘컨템포디보’의 공연과 ‘마리아 칼라스: 세기의 디바’ 상영회가 열린다. 이어 10일에는 ‘디스코 파티’를 주제로 dj 수퍼플라이의 디제잉과 ‘수퍼 디스코’ 상영이 진행된다.한편 이번 페스티벌은 9월 20일부터 27일까지 고양시 일대에서 개최되는 ‘제11회 dmz국제다큐영화제’를 미리 맛볼 수 있게 하기 위해 마련됐다. 행사는 모두 무료로 진행되며, 행사에 대한 자세한 내용은 dmz국제다큐영화제 홈페이지에서 확인할 수 있다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2019-07-19 18:06:13,https://www.news1.kr/articles/?3674726,뉴스1,여성복지
