,title,content,write_date,url,writer,category
733,"(이름) '尹, 결단해야…징계위 전 자진사퇴가 명예로운 방법'","[서울=뉴시스] (이름) 기자 = (이름) 더불어민주당 의원은 4일 '(이름) 검찰총장이 스스로 결단해야 될 시간이 다가오고 있다'며 '제일 좋은 건 징계위원회가 열리기 전에 자진사퇴하는 게 제일 명예로운 방법'이라고 밝혔다.우 의원은 이날 cbs 라디오 '(이름)의 뉴스쇼'에 나와 '윤 총장이 우리 정권과 함께 갈 수 없다는 건 분명하지 않느냐. 그 분이 정상적으로 검찰총장의 직분을 다할 수가 있겠느냐'며 이같이 말했다.'윤 총장의 자진사퇴 가능성은 제로이지 않느냐'는 질문에는 '이 세상에 제로라는 게 어디 있겠느냐'고 반문했다.그는 '대통령께서 징계위원회의 공정성, 절차적 정당성을 확보하라고 지시하셨다. 너무 급하게 막 하지 말고 내용 보고 천천히 밟아야 할 절차를 밟으라는 것'이라며 '이 정도 대통령의 지시는 윤 총장에게 명예로운 것이다. 갈등을 장기화하는 건 본인이나 국가, 검찰에게도 도움이 되지 않는다'고 말했다.그는 윤 총장 해임 후 추 장관도 퇴진하는 이른바 '동반퇴진론'과 관련해서는 '호사가들의 상상력'이라며 '윤 총장이 사퇴하는 일 말고는 해결책이 없다'고 일축했다.다만 우 의원은 추 장관이 sns(소셜네트워크서비스) 등을 통해 자신의 심경을 밝히는 데 대해서는 '개인적 의사표현은 자제하실 필요가 있다'며 '정치적 오해를 불러일으킬 수 있는 발언은 더 하지 않는 게 대통령에게도 도움이 될 것'이라고 말했다.전날 여론조사에서 (이름) 정부와 민주당의 지지율이 동반 하락한 데 대해서는 '((이름) 장관과 (이름) 총장) 갈등이 장기화되면서 일부는 '둘 다 싫다, 그만해라' 라는 분도 있고, 핵심 지지층 중에는 '180석도 줬는데 화끈하게 정리를 못하느냐' 불만을 가진 분도 있다'고 분석했다.우 의원은 '9일 공수처법이 통과해서 제도적 검찰개혁을 끝내고 10일 이후 윤 총장 거취 문제가 어떤 형태로든 정리되면 우리 주 지지층의 결집력이 다시 높아질 것'이라고 내다봤다.한편 우 의원은 내년 4월 서울시장 보궐선거 출마에 대해서는 '나라가 난리가 났는데 여기서 출마 이야기를 할 수 있는 계제가 아니지 않느냐'며 '이 국면이 넘어갔을 때 선거 이야기를 하겠다'고 말했다.◎공감언론 뉴시스 hong@(이메일)",2020-12-04 09:32:41,https://newsis.com/view/?id=NISX20201204_0001258075,뉴시스,취미
734,대구시 '코로나19 신규 확진자 2명 발생…총 6816명',"(서울=뉴스1) (이름) 기자,(이름) 기자,(이름) 기자 = 대구시에서 신종 코로나바이러스 감염증(코로나19) 신규 확진자가 전날 2명 발생했다. 채홍호 대구시 행정부시장은 12일 대구시청에서 열린 코로나19 관련 정례브리핑에서 '12일 0시 기준 대구시 코로나19 신규 확진자는 전일 대비 2명 증가한 6816명'이라고 밝혔다. 이어 '(이름)데 1009명은 병원에서 입원 치료 중이고 283명은 생활치료센터에서 치료 중'이라며 '확진 판정 후 자가에서 치료중이거나 대기 중인 환자는 22명, 전날 입원한 환자는 14명'이라고 전했다. 채 부시장은 '전날 완치자는 89명으로 총 5440명'이라며 '완치율은 79.8%'이라고 밝혔다. 이어 '확진자 6816명 중 감염 유형으로는 신천지 교인이 4259명, 고위험군 시설 집단 관련이 528명, 기타 관련이 2029명'이라고 덧붙였다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2020-04-12 10:41:09,https://www.news1.kr/articles/?3904400,뉴스1,사회일반
735,(이름) 마주친 노조원들 '개·돼지로 보나'…(이름) '죄송',"= 파업 비정규직을 향해 '미친 x들'이라고 말해 논란의 중심에 선 (이름) 국민의당 원내수석부대표가 11일 국회에서 비정규직 노조원들을 마주치자 연신 '죄송하다'고 고개를 숙였다. 하지만 노조원들은 '우리를 개, 돼지로 보느냐'며 거세게 항의했다.이 의원은 이날 오후 막말 논란과 관련, 기자회견을 하러 국회 정론관을 방문했다. 공교롭게도 비정규직 노조원들 역시 이 의원에 대한 규탄성명을 발표하고자 기자회견장을 찾았다가 이 의원을 발견했다.이들은 이 의원을 향해 '어떻게 그런 막말을 하고도 뻔뻔할 수 있느냐'면서 '간호조무사, 요양사를 들먹이면서 어떻게 그보다도 못한 100만명이 넘는 사람들의 감정선을 건드릴 수 있느냐'고 항의했다.이어 '일방적으로 가식적으로 어쩔 수 없이 사과하는 것 아니냐'며 '(국회의원직을) 사퇴하라'고 요구했다.또 '국민의 혈세로 밥을 드시는 분이 어떻게 국민을 개, 돼지 취급하느냐'며 '이는 개인의 일로 넘길 수 없다'고 했다.또한 '오늘 같은 날씨에 급식실에서 한 시간이라도 (이름)'며 '우리가 고생한다는 것을 아신다는 분이 이렇게 말할 수는 없는 것'이라고 질타했다.이에 이 의원은 '비정규직이 정규직이 되려면 타협안을 찾자는 것'이라며 '얘기를 전달하는 과정에서 (오해가 생긴 것)'이라고 고개를 숙였다. 그는 '(이름) 분들이 고생하는 것을 잘 알고 있다'면서 '죄송하다'고 거듭 사과했다.이 의원의 사과에도 불구 비정규직 노조원들은 '제대로 공부하고 얘기하라'며 '국민의당의 입장을 표명하고 정식 사과문도 발표하라'고 분을 삭이지 못했다.앞서 이 의원은 기자회견을 통해 막말 논란에 대해 재차 사과했다.그는 '부적절한 발언에 대해 거듭 사과의 말씀을 드린다'며 '사과, 해명의 글을 올렸으나 충분하지 못하다는 질타와 충고에 따라 다시 한 번 사과의 말을 전한다'고 말했다.이 의원은 '정규직을 무조건 반대한다는 취지도 아니었다'며 '현실적인 대안을 검토하자는 취지'라고 반박했다.또 '이번 일을 계기로 좀 더 책임있는 공직자로서 반성하고 좀 더 (이름)면서 일을 하겠다'면서 '다시 한 번 제 표현으로 상처를 받은 모든 분들에게 죄송하다는 말씀을 진심으로 드린다'고 했다.한편, (이름) 더불어민주당 의원은 이날 오전 민주당 원내대책회의에서 '이 의원의 부적절한 발언은 민주당에도 책임이 있다'면서 '(민주당의 지난 총선) 공천 과정이 허술해서 (이 의원을) 공천, 당선까지 시켰다'고 말했다.이 의원은 민주당 소속으로 재선에 당선됐으며 지난 대선 과정에서 민주당을 탈당, 국민의당에 합류했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2017-07-11 14:36:16,https://www.news1.kr/articles/?3045196,뉴스1,정치
736,부산 태풍 경보로 광안대교 통제… 침수·붕괴 등 피해 속출,"제25호 태풍 ‘콩레이’가 부산으로 접근하면서 주택 담벼락이 무너져 내리고 가로수가 쓰러지는 등 강풍 피해가 속출하고 있다.. . 6일 부산소방본부에 따르면 태풍 콩레이 여파로 오전 8시 기준 소방상황실에 총 44건, 경찰에는 8건이 피해사례가 접수됐다.. . 이날 오전 6시25분쯤 부산시 부산진구 양정동에 있는 한 다세대 주택에서는 집중 호우와 강풍으로 지반이 약해져 약 7m 길이의 담벼락이 무너졌다.. . 신고를 받고 출동한 소방대원과 경찰은 현장 주변을 통제하고 거주자를 대피시킨 뒤 담벼락 밑에 있는 가스통을 옮기는 등 안전조치를 취했다.. 앞서 오전 5시31분쯤 부산시 동래구 명장동 주택가 도로 위에 가로수가 쓰러져 막고 있다는 내용의 신고가 접수돼 경찰과 소방대원이 현장에 출동해 제거작업을 벌였다. . . 주요 침수구간인 세병교와 연안교 하부도로, 광안대교 상판, 남항대교, 부산항대교, 덕천배수장 주변도로, 광안대교 하판 등의 차량통행이 통제 중이다. . . 부산지방기상청에 따르면 오전 9시 기준 부산지역에 내린 누적강수량은 부산 금정구 144㎜, 동래 116.5㎜, 부산진 93.5㎜, 중구 대청동 관측소 100.9㎜, 해운대 92.5㎜ 등으로 집계됐다. 순간최대풍속은 이날 부산 가덕도 기준 초속 27.7m를 기록했다. .",2018-10-06 10:42:09,https://moneys.mt.co.kr/news/mwView.php?no=2018100610358044541,머니S,사회일반
737,"[오늘의 날씨] 전북(16일, 화)","= 16일 전북은 대체로 맑겠다. 아침 최저기온은 장수 5도, 무주 6도, 진안 임실 7도, 완주 순창 8도, 남원 익산 9도, 전주 정읍 군산 김제 부안 고창 10도로 전날보다 1도 높겠다. 낮 최고기온은 남원 20도, 전주 완주 익산 정읍 군산 부안 고창 19도, 장수 임실 순창 김제 18도, 무주 17도, 진안 16도로 전날보다 1도 낮겠다. 바다의 물결은 서해 남부 앞바다 0.5~1.0m, 먼바다 0.5~1.5m로 일겠다.미세먼지 농도는 ‘보통’으로 예보됐다. 전주기상지청 관계자는 “당분간 낮과 밤 기온은 쌀쌀하며 일교차가 크겠으니 건강관리에 유의해야 한다”고 말했다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2018-10-16 05:02:00,https://www.news1.kr/articles/?3450814,뉴스1,지역
738,"한글과컴퓨터, 주당 300원 현금배당","【서울=뉴시스】(이름) 기자 = 한글과컴퓨터가 주당 300원의 현금배당 계획을 발표했다. 한컴은 올해 현금배당 계획을 공시하고 최종 배당금은 내년 3월 (이름)주총회 승인을 거쳐 확정한 후 지급할 계획이라고 30일 밝혔다. 한컴 관계자는 '창사 이래 최고 매출액이 예상되는 만큼 주주들에 대한 이익 환원 노력의 일환으로 지난해 대비 50% 증가한 300원의 배당을 결정했다'며 '앞으로 주주가치 제고를 위해 주주친화 정책을 지속적으로 펼칠 예정'이라고 말했다. 한컴은 올해 3분기 누적 연결 매출액 816억원, 영업이익 270억원을 달성했다. 이는 지난해 대비 각각 7.1%, 12.9% 증가된 수치다. 4분기부터 지난 3일 인수 완료한 국내 개인안전장비 기업 '산청'의 매출 및 영업이익이 연결회계를 통해 반영될 예정으로 이후 실적 상승세가 가속화될 것으로 예상된다. 2papers@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2017-11-30 09:52:14,https://newsis.com/view/?id=NISX20171130_0000163024,뉴시스,여행레저
739,"[오늘 날씨] '대한' 아침 추위…출근길, 옷차림 신경 써야","(서울=뉴스1) (이름) 기자 = 절기상 큰 추위가 있다는 대한(大寒)이자 화요일인 20일 아침에는 반짝 추위가 찾아오겠으니 출근길 옷차림에 신경 써야 하겠다.서울과 광주의 아침기온은 각각 영하 5도, 영하 3도 등까지 내려가겠다. 다만 낮 기온은 서울 4도, 광주 8도 등까지 올라 야외활동에 큰 어려움이 없겠다.기상청은 20일 우리나라가 서해상에서 동진하는 고기압의 영향을 받다가 점차 그 가장자리에 들어 전국이 대체로 맑은 후 낮부터 구름 많아지겠다고 예보했다.아침 최저기온은 영하 12도에서 영상 1도로 19일보다 낮겠다. 낮 최고기온은 2도에서 10도로 19일과 비슷하겠다.아침에 남부지방의 일부 내륙에는 안개가 끼는 곳이 있겠으니 교통안전에 유의해야 한다.바다의 물결은 전해상에서 0.5~2.0m로 일겠다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2015-01-20 05:50:00,https://www.news1.kr/articles/?2053910,뉴스1,사건사고
740,은행에 잠겨 있는 돈… 예금회전율 31년 만에 최저,". 지난해 예금회(이름) 31년 만에 최저치를 기록했다. 불확실한 경제상황에 기업이나 가계가 투자를 꺼려하는 현상이다. . . 17일 한국은행에 따르면 지난해 은행 요구불예금 회전율(예금 지급액/예금 잔액)은 19.1회로 집계됐다. 이는 18.4회를 기록한 1986년 이후 낮은 수치다.. . 요구불예금은 예금주가 지급을 원하면 언제든지 조건 없이 지급하는 예금이다. 현금과 유사한 유동성을 지녀 통화성예금이라고도 부른다. 회(이름) 낮을수록 경제주체들이 예금을 은행에 예치하고 좀처럼 꺼내 쓰지 않는다는 의미다.. . 요구불예금 회전율은 관련 통계가 작성된 1985년 이래 1990년대 말까지 계속해서 상승하는 추세였다. 1999년에는 67회로 정점을 찍었다. 그러나 2000년대 들면서 우하향 곡선을 그렸다. 2000년대 말 소폭 반등하는 듯했지만 글로벌 금융위기 직후인 2010년 34.8회를 끝으로 매년 내리막길을 탔고 결국 20회 미만까지 떨어졌다.. . 통상 요구불예금 회전율은 경제가 성장할 때 높아지고 둔화할 때 하락하는 경향이 있다. 실제 고성장을 구가하던 1990년대까지 요구불예금 회(이름) 높았다가 2000년대 들어 하강했다. 지난해 요구불예금 하락은 그보다 경제 불확실성 확대, 성장 동력 약화와 관련 깊다는 시각이 많다. . . 조영무 lg경제연구원 연구위원은 '예금에서 목돈을 꺼내 자영업을 하거나 투자에 나서더라도 확실한 이익을 거두기 어렵다는 판단에 가계나 기업이 예금을 맡겨놓고 쓰지 못하는 것'이라고 설명했다.",2018-02-17 13:30:41,https://moneys.mt.co.kr/news/mwView.php?no=2018021713128041921,머니S,경제
741,"미래에셋대우, 제너럴바이오와 ipo 대표주관계약 체결",". 미래에셋대우가 6일 사회적기업 제너럴바이오와 코스닥시장 상장을 위한 ipo(기업공개) 대표주관계약을 체결했다고 밝혔다.. . 제너럴바이오는 2019년 코스닥시장 상장을 목표로 하고 있다. 케어셀라, 씨케이 등 자사브랜드를 바탕으로 친환경 화장품, 건강기능식품, 생활용품 등을 통해 최근 폭발적인 성장세를 이어나가고 있다. . . 회사는 내년 상반기 예비심사를 청구해 연내 코스닥시장에 진입할 계획이다.. . 조웅기 미래에셋대우 대표는 '사회적기업으로서는 흔치 않게 안정적인 매출 성장과 이익 시현을 이뤄내고 있는 제너럴바이오의 다음 단계가 기대된다'며 '성공적인 상장이 될 수 있도록 미래에셋대우의 모든 역량을 집중하겠다'고 말했다.. . (이름) 제너럴바이오 대표는 '기업 성장을 통해 지역경제를 활성화하고 사회적 약자들에게 안정적인 일자리를 제공함으로써 경제적 자립을 지원해 나갈 것'이라며 '사회적기업의 성장과 육성을 통해 사회와 동반 성장하는 인간 중심의 경영 철학을 실천하겠다'고 밝혔다.. . 한편, 제너럴바이오는 lg 엔지니어 출신 (이름) 대표가 수익창출을 위한 생산과 대량유통 중심의 경제활동 생태계에서 취약계층의 일자리 창출과 소득증대를 통해 지역경제를 (이름)하고 동반성장을 목적으로 설립한 회사다. 공정유통을 모토로 급속한 성장을 지속하고 있는 지쿱 주식회사의 모회사이기도 하다.",2018-11-06 15:35:16,https://news.mt.co.kr/mtview.php?no=2018110614473298753,머니투데이뉴스,경제
742,"軍, 전국 곳곳 산불 진화 투입…잔불 정리 등 임무 수행","[서울=뉴시스] (이름) 기자 = 22일 건조한 날씨 속에 전국 곳곳에서 산불이 발생한 가운데 군 장병들이 잔불 진화 작업에 투입됐다.육군50사단은 이날 경북 안동과 예천, 영주에서 발생한 산불을 진화하기 위해 장병 250여명을 투입했다. 큰 불길이 잡힌 후 현장으로 향한 장병들은 잔불이 남아 있는 것으로 추정되는 곳을 밟고 잿더미를 뒤집어봤다.현장에 투입된 천승현 대위는 '국민의 생명과 안전을 지키는 것은 군인으로서 당연한 일'이라며 '내 고향과 가족의 안전을 지킨다는 각오로 최선을 다해 마지막까지 산불을 진화하겠다'고 밝혔다. 공군6탐색구조전대 hh-32 헬기 조종사와 항공구조사들은 이날 안동 지역 산불 진화 작업을 돕기 위해 긴급 출동했다.육군37사단 영동대대는 이날 장병 50여명을 투입해 충북 영동군 매곡면 옥전리 야산에서 발생한 산불을 진화했다. (이름) 일병은 '현장에 도착해 보니 곳곳에 잔불이 있었다'며 '잔불이 내뿜는 연기로 힘들었지만 완전 진화에 성공했다'고 설명했다. 서현(중령) 영동대대장은 '앞으로도 산불, 수해복구 등 국민의 생명과 재산을 지키는 일에 적극 나서겠다'고 밝혔다. 육군39사단은 산불이 발생한 경남 하동군 악양면 일대에 하동대대 장병 70여명을 투입해 잔불을 잡았다. (이름)(중령) 하동대대장은 '최근 산불이 자주 발생하기에 산불감시요원을 운용하며 만일의 사태에 대비하고 있다'며 '앞으로도 각종 대민지원에 적극적으로 임하겠다'고 밝혔다.◎공감언론 뉴시스 daero@(이메일)",2021-02-22 17:56:07,https://newsis.com/view/?id=NISX20210222_0001347679,뉴시스,취미
743,서울시 '사랑제일교회 검사 대상자 404명 연락 안돼',"(서울=뉴스1) (이름) 기자 = 서울 성북구 사랑제일교회발(發) 신종 코로나바이러스 감염증(코로나19) 집단감염이 폭증하는 가운데 검사 대상자 중 404명이 연락이 닿지 않고 있는 것으로 파악됐다.유연식 서울시 문화본부장은 19일 (이름)으로 진행된 코로나19 브리핑을 통해 '검사 대상자 중 주소불명이고 전화를 받지 않는 사람이 550명인데 이중 146명은 이동통신사 자료와 경찰 협조 등으로 주소를 파악했다'며 '연락이 닿지 않고 있는 사람은 총 404명'이라고 밝혔다.서울시는 404명에 대해 경찰과 통신사 협조로 신원을 파악해 나갈 방침이다.서울시는 허위 번호를 제출한 사람들에 대한 신원 확인은 사실상 불가능하다는 입장이다. 유 본부장은 '사랑제일교회가 보유한 자료와 경찰 협조를 토대로 계속 확인해 나가겠다'고 설명했다.서울시는 사랑제일교회 관련 진단검사와 역학조사 과정에서 기피 거짓 불복 등으로 행정력과 예산 낭비를 초래할 경우 교회는 물론 개인에 대해 구상권을 청구해 강력 대응하겠다고 경고했다.검사 대상인 사랑제일교회 신도는 4066명이며 이중 서울 거주자는 1971명이다.<저작권자 © 뉴스1코리아, 무단전재 및 재배포 금지>",2020-08-19 11:34:33,https://www.news1.kr/articles/?4030546,뉴스1,사회일반
744,‘롤’을 도발한 ‘폴 가이즈’와 버섯길로 응수한 ‘롤’,"'미안, @리그오브레전드. 어쩌면 우리 둘 다 왕좌에 앉을 수 있지 않을까? 대답해줄래?’요즘 핫한 게임 <폴 가이즈>가 8월 19일 공식 트위터 계정에서 <롤>을 도발했다. ‘앞으로 여정에 행운을 빌어. 하하’이에 <롤>은 20일 유쾌하게 응답했다. 하지만, ‘버섯길’이 그려진 섬뜩한(?) 그림도 함께 보냈다. ‘앞으로 버섯길만 걸어!’ <롤> 공식 트윗 답변. <폴 가이즈>의 트윗은 20일 기준 1만 7,000 리트윗에 도달하며 큰 인기를 끌었다. 이런 도발이 가능했던 건 <폴 가이즈>가 트위치에서 <롤>을 제치고 게임 부문 1위(just chatting 제외)에 올랐기 때문이다. <폴 가이즈>는 출시 3주 만에 트위치에서 <롤>을 제쳤다. 8월 18일 영국 e스포츠 매거진 ‘ggrecon’은 <폴 가이즈> 1주 평균 시청자 수가 18만 2,000명으로, 17만 4,000명인 <롤>을 넘었다고 보도했다. 일주일 평균 스트리밍 시간 역시 3,060시간으로 2,930시간인 <롤>을 추월했다. 20일 트위치 집계 사이트 ‘twitch tracker’에서 <폴 가이즈>는 <롤>을 제치고 게임 부문 시청자 수 1위다. 하지만 <폴 가이즈>는 곧 ‘버섯길’을 걸었다. 패기 넘치는 도발을 했지만, 21일부터 다시 <롤> 아래로 떨어졌다. 24일 ‘twitch tracker’ 시청자 수 순위표. <롤>이 역전했다. 트위치 집계 사이트 sullygnome의 8/15일~8/22일 평균 시청자 수 그래프. <폴 가이즈>는 18일부터 20일까지<롤>을 크게 앞섰지만, 21일부터 역전당했다.언택트 시대 파티 게임으로 떠오른 <폴 가이즈>는 출시 1주일 만에 스팀 판매량 200만 장을 돌파하는 등 폭발적인 성장세를 보이고 있다. 인기에 힘입어 17일 공식 계정에 방탄소년단을 언급하며 컬래버를 요청했다. 또한 컬래버를 원하는 기업들에 ‘브랜드 배틀’을 열며 인게임 코스튬 경매를 진행 중이다. <폴 가이즈>는 앞으로 왕좌와 버섯길 중 어디로 가게 될까? 관련 기사: ""방탄소년단, 우리와 컬래버할래요?"" 핫한 폴 가이즈가 러브콜을 보냈다​",2020-08-24 17:03:00,https://www.thisisgame.com/webzine/news/nboard/263/?page=103&n=107346,디스이즈게임,IT_과학
745,"법원, '원생들 폭력·성범죄 방치' 보육원 직원들에 징역형","시설 폐쇄 등 우려해 피해 상황 방치'문제 숨겨 피해 아동들 고통 장기화'윗선 지시 등 양형 참작…집행유예형【서울=뉴시스】(이름) 기자 = 원생들간에 폭력과 성범죄가 자행되는 사실을 알고도 방치한 서울 소재 한 보육원 관계자들이 징역형을 선고받았다. 서울중앙지법 형사16단독 최미복 판사는 9일 아동학대범죄의 처벌 등에 관한 특례법 위반(아동복지시설 종사자 등의 아동학대 가중처벌) 등 혐의로 기소된 총괄부장 박모(47)씨에게 징역 1년4개월에 집행유예 3년을 선고했다. 자립지원팀장 정모(38)씨에게는 징역 1년에 집행유예 2년을 선고했다. 또 박씨와 정씨에게 사회봉사 각 200시간과 120시간, 아동학대치료프로그램 80시간과 40시간 이수를 명령했다. 보육원을 운영한 a복지재단은 벌금 1500만원을 선고받았다. 최 판사는 '피고인들은 폭행 및 성폭행 사실을 보고받는 위치에 있었다'며 '박씨는 보육원 교사들에게 진술 맞추기를 요구하며 피해 사실을 알고도 오랜 기간 방치했다'고 지적했다. 이어 '피해 아동들은 보육원에서 장기간 폭행과 성폭행을 당했고, 문제를 해결하지 않고 숨겨 고통이 장기간 이어지게 했다'며 '아동 인격 형성에 부정적 영향을 줬고, 피해 아동이 가해자가 되는 되물림 현상도 나타났다'고 밝혔다. 다만 '피고인들이 잘못을 깊이 뉘우치고 있고 원장의 지시를 받아 실행한 것으로 보이는 점을 양형에 참작했다'고 설명했다. 박씨 등은 2011년 5월부터 2016년 5월까지 원생들 사이에서 벌어진 70여차례의 폭력·성범죄 사실을 알면서도 피해 아동 보호 조치를 취하지 않고, 신고 의무도 이행하지 않은 혐의를 받았다. 이들은 아동양육일지를 결재하며 원생간 폭력·성범죄 사실을 인지했음에도 이를 외부에 알리면 보육원 폐쇄 등 행정처분을 받을 것을 우려해 방치한 것으로 드러났다. 조사 결과 이 보육원에서는 원생이 다른 원생에게 입에 소변을 머금게 하거나 입을 맞추라고 강요하는 등의 행위가 있었던 것으로 나타났다. 이 사건은 원생간 성범죄 피해자인 원생 한 명이 2016년 5월 학교 교사에게 상담을 받으며 조사가 시작된 것으로 알려졌다. 앞서 이 보육원 원장 정모씨(66)와 사무국장 윤모씨(55)도 같은 혐의로 기소돼 1심에서 각 징역 2년6개월을 선고받았다. 또 보육원 교사 이모(36)씨는 원생을 폭행한 혐의로 징역 2년에 집행유예 3년을 선고받았다. fine@(이메일)<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",2018-03-09 10:58:46,https://newsis.com/view/?id=NISX20180309_0000247374,뉴시스,여행레저
746,"구리시, 2019년 상반기 모범음식점 신규 및 재지정",". . 구리시는 2019년 상반기 모범음식점 총 78개소(신규 4개소, 재지정 74개소)를 선정했다고 8일 밝혔다. . . 모범음식점 지정은 영업 신고 후 6개월이 경과된 일반 음식점을 대상으로 실시하며, 영업주의 신청으로 해당 업소 현지 조사를 실시해 ‘모범음식점 세부 지정 기준’과 ‘좋은 식단 이행 기준’을 충족한 업소 중 ‘구리시 음식문화개선운동추진위원회’의 심의를 거쳐 선정한다. . . 모범음식점에 선정되면 모범음식점 표지판 제작 교부, 식품진흥기금 우선 융자, 지정 후 2년간 위생 검사 면제, 구리시 홈페이지 홍보 등 다양한 인센티브가 제공된다. 또한 재지정 시 상위 20% 업소에 대하여 50만원 상당의 위생 관련 물품도 지원한다.. . 조환기 구리시 위생안전과장은 “모범음식점 지정을 통하여 음식점의 위생 개선 및 서비스 향상을 도모하고, 낭비적인 음식 문화 개선에 기여함과 동시에 영업주의 자긍심 고취와 음식 문화 개선에 대한 동기를 부여할 수 있다”며, “모범음식점 지정 신청에 많은 업소가 신청해줄 것과 동시에 위생등급제도 병행해서 (이름)기 바란다.”고 당부하였다.. . 음식문화사업 담당자는 “위생, 맛, 친절 서비스를 갖춘 업소가 모범음식점으로 선정된 만큼 많은 관내 지역 주민들과 우리시를 방문하는 타 시군 주민들께도 많은 이용을 부탁드린다”고 말했다. 한편, 구리시 모범음식점은 스마트폰에 qr코드를 스캔하면 찾아가기 용이하도록 구글 지도로 확인할 수 있다. .",2019-07-08 13:37:56,https://moneys.mt.co.kr/news/mwView.php?no=2019070811368039140,머니S,사회일반
747,"레포츠열차, 낙동강서 자전거여행과 관광체험 만끽","레저스포츠관광열차(레포츠열차)가 지난 15일부터 이틀 동안 낙동강 상류 자전거길을 찾아, 자전거여행과 지역 관광문화를 즐겼다.. . . . 레포츠열차는 열차에 자전거, 하이킹, 카약, 승마 등 다양한 레포츠 프로그램을 접목한 테마열차로 새로운 여행문화로 부상하고 있다. . . . . 참가자들은 15일 안동댐인증센터(경북 안동시)에서 첫 인증 스탬프를 담았다. 이어 이틀 간 인증센터 다섯 군데(상풍교·상주보·구미보·칠곡보인증센터)를 거쳐 16일 왜관역(경북 칠곡군)까지 이틀 동안 총 155km를 달렸다. . . . . 가족 참가자가 낙동강에서 추억을 담았다. (이름)(구월중3)군과 함께 참가한 최춘희(40·인천 남동구)씨는 ""낙동강에서 아들과 소중한 추억을 담아간다. 앞으로도 레포츠열차를 이용해 다른 곳에서도 좋은 추억거리를 만들겠다""고 말했다. . . . . 레포츠열차는 동호인, 가족 및 연인 등 다양한 참가자들을 고려해 라이딩 프로그램을 세분화했다. . . . . 라이딩에 초점을 맞춘 땀팀은 평속 28km/h로 달리며 낙동강 바람을 갈랐다. 관광 위주의 바람팀은 이튿날엔 회수 차량에 자전거를 옮겨 싣고 버스로 경천대(경북 상주시), 상주박물관, 승마체험장 등 낙동강 상류 일대 관광지를 찾았다.. . . . 한 참가자는 ""자전거가 고장 나 라이딩을 포기했으나 아쉽지 않다. 만약 홀로 왔다면 어딘가에서 ';낙동강 물오리';가 됐을 것""이라고 웃었다. 그는 또한 ""라이딩을 대신한 관광 역시 색다른 재미였다""고도 했다.. . . . 코레일관광개발 (이름) 관광사업처장은 ""레포츠열차 관심이 늘고 있다. 최근에는 지방 참가자들의 문의가 쇄도해 기존 서울역 출발 대신 부산역 등에서 시작하는 프로그램을 기획하고 있다""고 했다.. . . . 이 처장은 이어 ""레포츠열차가 앞으로 다양한 관광네트워크를 연계해 기존 자전거여행뿐 아니라 카누, 승마, 캠핑 등을 엮은 복합레포츠관광의 아이콘이 되도록 노력할 것""이라고 덧붙였다. . . . . 다음 레포츠열차는 23일부터 이틀 간 순천과 여수를 찾는다. 레포츠열차 참가 및 자세한 내용은 코레일관광개발 홈페이지(/home/goods_view/(이메일)?ts=goods_list&strapart=k&strbpart=e)에서 확인할 수 있다.. . . . 한편 레포츠열차는 문화체육관광부와 한국관광공사가 주최하고 코레일관광개발이 주관한다. 올해 11월까지 총 15회 운영한다. . . . . . .",2014-08-18 10:27:11,https://moneys.mt.co.kr/news/mwView.php?no=2014081809522018553,머니S,취미
